Mov avg per,maxx month ,minn month,in raange,Time,Count
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 2:00:00 AM,268
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 3:00:00 AM,140
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 4:00:00 AM,73
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 5:00:00 AM,53
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 6:00:00 AM,54
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 7:00:00 AM,97
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 8:00:00 AM,210
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 9:00:00 AM,406
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 10:00:00 AM,693
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 11:00:00 AM,906
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 12:00:00 PM,1244
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 1:00:00 PM,1401
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 2:00:00 PM,1313
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 3:00:00 PM,1450
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 4:00:00 PM,1111
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 5:00:00 PM,844
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 6:00:00 PM,694
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 7:00:00 PM,510
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 8:00:00 PM,370
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 9:00:00 PM,265
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 10:00:00 PM,249
1/18/2015,6/23/2015,5/27/2015,False,1/18/2015 11:00:00 PM,197
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 12:00:00 AM,128
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 1:00:00 AM,57
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 2:00:00 AM,30
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 3:00:00 AM,32
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 4:00:00 AM,36
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 5:00:00 AM,88
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 6:00:00 AM,472
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 7:00:00 AM,1695
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 8:00:00 AM,3554
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 9:00:00 AM,1828
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 10:00:00 AM,794
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 11:00:00 AM,688
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 12:00:00 PM,923
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 1:00:00 PM,913
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 2:00:00 PM,815
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 3:00:00 PM,908
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 4:00:00 PM,1257
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 5:00:00 PM,2774
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 6:00:00 PM,2543
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 7:00:00 PM,1442
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 8:00:00 PM,893
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 9:00:00 PM,561
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 10:00:00 PM,356
1/19/2015,6/23/2015,5/27/2015,False,1/19/2015 11:00:00 PM,247
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 12:00:00 AM,85
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 1:00:00 AM,49
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 2:00:00 AM,40
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 3:00:00 AM,18
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 4:00:00 AM,32
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 5:00:00 AM,80
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 6:00:00 AM,520
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 7:00:00 AM,1791
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 8:00:00 AM,3700
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 9:00:00 AM,1818
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 10:00:00 AM,806
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 11:00:00 AM,636
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 12:00:00 PM,894
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 1:00:00 PM,966
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 2:00:00 PM,806
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 3:00:00 PM,897
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 4:00:00 PM,1287
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 5:00:00 PM,2683
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 6:00:00 PM,2624
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 7:00:00 PM,1448
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 8:00:00 PM,758
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 9:00:00 PM,603
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 10:00:00 PM,447
1/20/2015,6/23/2015,5/27/2015,False,1/20/2015 11:00:00 PM,259
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 12:00:00 AM,151
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 1:00:00 AM,70
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 2:00:00 AM,56
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 3:00:00 AM,24
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 4:00:00 AM,41
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 5:00:00 AM,81
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 6:00:00 AM,522
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 7:00:00 AM,1656
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 8:00:00 AM,3655
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 9:00:00 AM,1976
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 10:00:00 AM,821
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 11:00:00 AM,666
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 12:00:00 PM,805
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 1:00:00 PM,821
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 2:00:00 PM,701
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 3:00:00 PM,759
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 4:00:00 PM,1217
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 5:00:00 PM,2503
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 6:00:00 PM,2511
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 7:00:00 PM,1359
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 8:00:00 PM,890
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 9:00:00 PM,666
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 10:00:00 PM,480
1/21/2015,6/23/2015,5/27/2015,False,1/21/2015 11:00:00 PM,351
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 12:00:00 AM,138
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 1:00:00 AM,81
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 2:00:00 AM,54
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 3:00:00 AM,37
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 4:00:00 AM,39
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 5:00:00 AM,89
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 6:00:00 AM,512
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 7:00:00 AM,1677
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 8:00:00 AM,3828
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 9:00:00 AM,1911
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 10:00:00 AM,789
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 11:00:00 AM,713
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 12:00:00 PM,914
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 1:00:00 PM,935
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 2:00:00 PM,867
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 3:00:00 PM,885
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 4:00:00 PM,1328
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 5:00:00 PM,2457
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 6:00:00 PM,2422
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 7:00:00 PM,1350
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 8:00:00 PM,850
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 9:00:00 PM,640
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 10:00:00 PM,438
1/22/2015,6/23/2015,5/27/2015,False,1/22/2015 11:00:00 PM,324
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 12:00:00 AM,171
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 1:00:00 AM,96
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 2:00:00 AM,58
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 3:00:00 AM,41
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 4:00:00 AM,31
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 5:00:00 AM,80
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 6:00:00 AM,426
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 7:00:00 AM,1494
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 8:00:00 AM,3328
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 9:00:00 AM,1839
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 10:00:00 AM,894
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 11:00:00 AM,794
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 12:00:00 PM,1084
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 1:00:00 PM,1053
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 2:00:00 PM,1005
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 3:00:00 PM,1002
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 4:00:00 PM,1421
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 5:00:00 PM,2388
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 6:00:00 PM,1946
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 7:00:00 PM,1126
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 8:00:00 PM,687
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 9:00:00 PM,421
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 10:00:00 PM,208
1/23/2015,6/23/2015,5/27/2015,False,1/23/2015 11:00:00 PM,299
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 12:00:00 AM,186
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 1:00:00 AM,141
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 2:00:00 AM,142
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 3:00:00 AM,121
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 4:00:00 AM,70
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 5:00:00 AM,61
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 6:00:00 AM,76
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 7:00:00 AM,142
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 8:00:00 AM,318
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 9:00:00 AM,723
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 10:00:00 AM,1086
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 11:00:00 AM,1411
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 12:00:00 PM,1636
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 1:00:00 PM,1769
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 2:00:00 PM,1796
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 3:00:00 PM,1798
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 4:00:00 PM,1597
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 5:00:00 PM,1226
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 6:00:00 PM,837
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 7:00:00 PM,709
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 8:00:00 PM,526
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 9:00:00 PM,393
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 10:00:00 PM,401
1/24/2015,6/23/2015,5/27/2015,False,1/24/2015 11:00:00 PM,374
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 12:00:00 AM,347
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 1:00:00 AM,261
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 2:00:00 AM,216
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 3:00:00 AM,162
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 4:00:00 AM,107
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 5:00:00 AM,70
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 6:00:00 AM,83
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 7:00:00 AM,108
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 8:00:00 AM,226
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 9:00:00 AM,529
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 10:00:00 AM,857
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 11:00:00 AM,1195
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 12:00:00 PM,1478
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 1:00:00 PM,1705
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 2:00:00 PM,1519
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 3:00:00 PM,1477
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 4:00:00 PM,1238
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 5:00:00 PM,875
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 6:00:00 PM,810
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 7:00:00 PM,566
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 8:00:00 PM,423
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 9:00:00 PM,335
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 10:00:00 PM,297
1/25/2015,6/23/2015,5/27/2015,False,1/25/2015 11:00:00 PM,210
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 12:00:00 AM,115
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 1:00:00 AM,74
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 2:00:00 AM,34
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 3:00:00 AM,33
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 4:00:00 AM,47
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 5:00:00 AM,88
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 6:00:00 AM,472
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 7:00:00 AM,1619
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 8:00:00 AM,3589
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 9:00:00 AM,1844
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 10:00:00 AM,603
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 11:00:00 AM,621
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 12:00:00 PM,841
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 1:00:00 PM,884
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 2:00:00 PM,796
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 3:00:00 PM,904
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 4:00:00 PM,1319
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 5:00:00 PM,2723
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 6:00:00 PM,2509
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 7:00:00 PM,1457
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 8:00:00 PM,941
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 9:00:00 PM,550
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 10:00:00 PM,433
1/26/2015,6/23/2015,5/27/2015,False,1/26/2015 11:00:00 PM,214
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 12:00:00 AM,133
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 1:00:00 AM,69
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 2:00:00 AM,30
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 3:00:00 AM,33
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 4:00:00 AM,43
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 5:00:00 AM,88
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 6:00:00 AM,571
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 7:00:00 AM,1913
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 8:00:00 AM,3835
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 9:00:00 AM,1900
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 10:00:00 AM,874
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 11:00:00 AM,763
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 12:00:00 PM,999
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 1:00:00 PM,977
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 2:00:00 PM,866
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 3:00:00 PM,976
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 4:00:00 PM,1346
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 5:00:00 PM,2724
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 6:00:00 PM,2750
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 7:00:00 PM,1539
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 8:00:00 PM,1001
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 9:00:00 PM,642
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 10:00:00 PM,566
1/27/2015,6/23/2015,5/27/2015,False,1/27/2015 11:00:00 PM,362
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 12:00:00 AM,190
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 1:00:00 AM,78
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 2:00:00 AM,57
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 3:00:00 AM,59
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 4:00:00 AM,39
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 5:00:00 AM,99
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 6:00:00 AM,575
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 7:00:00 AM,1536
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 8:00:00 AM,3576
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 9:00:00 AM,1788
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 10:00:00 AM,522
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 11:00:00 AM,558
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 12:00:00 PM,624
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 1:00:00 PM,629
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 2:00:00 PM,665
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 3:00:00 PM,823
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 4:00:00 PM,1269
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 5:00:00 PM,2426
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 6:00:00 PM,2377
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 7:00:00 PM,1413
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 8:00:00 PM,854
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 9:00:00 PM,652
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 10:00:00 PM,451
1/28/2015,6/23/2015,5/27/2015,False,1/28/2015 11:00:00 PM,276
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 12:00:00 AM,122
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 1:00:00 AM,106
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 2:00:00 AM,34
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 3:00:00 AM,38
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 4:00:00 AM,33
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 5:00:00 AM,76
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 6:00:00 AM,529
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 7:00:00 AM,1760
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 8:00:00 AM,3783
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 9:00:00 AM,1905
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 10:00:00 AM,811
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 11:00:00 AM,700
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 12:00:00 PM,889
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 1:00:00 PM,894
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 2:00:00 PM,757
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 3:00:00 PM,580
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 4:00:00 PM,922
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 5:00:00 PM,1984
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 6:00:00 PM,2076
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 7:00:00 PM,1237
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 8:00:00 PM,770
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 9:00:00 PM,525
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 10:00:00 PM,430
1/29/2015,6/23/2015,5/27/2015,False,1/29/2015 11:00:00 PM,314
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 12:00:00 AM,190
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 1:00:00 AM,80
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 2:00:00 AM,79
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 3:00:00 AM,60
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 4:00:00 AM,45
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 5:00:00 AM,74
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 6:00:00 AM,426
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 7:00:00 AM,1388
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 8:00:00 AM,3090
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 9:00:00 AM,1667
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 10:00:00 AM,766
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 11:00:00 AM,762
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 12:00:00 PM,967
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 1:00:00 PM,923
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 2:00:00 PM,849
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 3:00:00 PM,911
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 4:00:00 PM,1452
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 5:00:00 PM,2350
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 6:00:00 PM,1940
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 7:00:00 PM,1131
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 8:00:00 PM,734
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 9:00:00 PM,506
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 10:00:00 PM,384
1/30/2015,6/23/2015,5/27/2015,False,1/30/2015 11:00:00 PM,397
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 12:00:00 AM,379
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 1:00:00 AM,281
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 2:00:00 AM,252
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 3:00:00 AM,163
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 4:00:00 AM,96
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 5:00:00 AM,80
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 6:00:00 AM,62
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 7:00:00 AM,129
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 8:00:00 AM,182
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 9:00:00 AM,468
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 10:00:00 AM,705
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 11:00:00 AM,926
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 12:00:00 PM,816
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 1:00:00 PM,409
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 2:00:00 PM,521
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 3:00:00 PM,632
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 4:00:00 PM,795
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 5:00:00 PM,840
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 6:00:00 PM,635
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 7:00:00 PM,565
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 8:00:00 PM,447
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 9:00:00 PM,305
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 10:00:00 PM,276
1/31/2015,6/23/2015,5/27/2015,False,1/31/2015 11:00:00 PM,286
2/1/2015,6/23/2015,5/27/2015,False,2/1/2015 12:00:00 AM,273
2/1/2015,6/23/2015,5/27/2015,False,2/1/2015 1:00:00 AM,246
2/1/2015,6/23/2015,5/27/2015,False,2/1/2015 2:00:00 AM,156
2/1/2015,6/23/2015,5/27/2015,False,2/1/2015 3:00:00 AM,83
